1.25	1.56
0.54	2.95
-0.17	4.00
-0.88	4.92
-1.58	5.79
-0.54	0.84
1.26	1.56
0.55	2.95
-0.16	4.00
-0.87	4.92
-1.57	5.79
-0.55	0.84
1.27	1.55
0.56	2.95
-0.15	4.00
-0.86	4.93
-1.56	5.79
-0.56	0.83
1.28	1.54
0.57	2.95
-0.14	4.00
-0.85	4.93
-1.55	5.80
-0.57	0.82
1.29	1.53
0.58	2.94
-0.13	4.00
-0.84	4.93
-1.54	5.80
-0.58	0.82
1.30	1.52
0.59	2.94
-0.12	4.00
-0.83	4.93
-1.53	5.80
-0.59	0.81
1.31	1.51
0.60	2.94
-0.11	4.00
-0.82	4.93
-1.52	5.80
-0.60	0.80
1.32	1.51
0.61	2.94
-0.10	4.00
-0.81	4.93
-1.51	5.81
-0.61	0.79
1.33	1.50
0.62	2.94
-0.09	4.00
-0.80	4.94
-1.50	5.81
-0.62	0.79
1.34	1.49
0.63	2.93
-0.08	4.00
-0.79	4.94
-1.49	5.81
-0.63	0.78
1.35	1.48
0.64	2.93
-0.07	4.00
-0.78	4.94
-1.48	5.81
-0.64	0.77
1.36	1.47
0.65	2.93
-0.06	4.00
-0.77	4.94
-1.47	5.82
-0.65	0.76
1.37	1.46
0.66	2.93
-0.05	4.00
-0.76	4.94
-1.46	5.82
-0.66	0.75
1.38	1.45
0.67	2.92
-0.04	4.00
-0.75	4.94
-1.45	5.82
-0.67	0.74
1.39	1.44
0.68	2.92
-0.03	4.00
-0.74	4.95
-1.44	5.82
-0.68	0.74
1.40	1.43
0.69	2.92
-0.02	4.00
-0.73	4.95
-1.43	5.83
-0.69	0.73
1.41	1.42
0.70	2.92
-0.01	4.00
-0.72	4.95
-1.42	5.83
-0.70	0.72
1.42	1.41
0.71	2.92
0.00	4.00
-0.71	4.95
-1.41	5.83
-0.71	0.71
1.41	1.42
0.72	2.91
0.01	4.00
-0.70	4.95
-1.40	5.83
-0.70	0.72
1.40	1.43
0.73	2.91
0.02	4.00
-0.69	4.95
-1.39	5.84
-0.69	0.73
1.39	1.44
0.74	2.91
0.03	4.00
-0.68	4.95
-1.38	5.84
-0.68	0.74
1.38	1.45
0.75	2.91
0.04	4.00
-0.67	4.96
-1.37	5.84
-0.67	0.74
1.37	1.46
0.76	2.90
0.05	4.00
-0.66	4.96
-1.36	5.84
-0.66	0.75
1.36	1.47
0.77	2.90
0.06	4.00
-0.65	4.96
-1.35	5.85
-0.65	0.76
1.35	1.48
0.78	2.90
0.07	4.00
-0.64	4.96
-1.34	5.85
-0.64	0.77
1.34	1.49
0.79	2.89
0.08	4.00
-0.63	4.96
-1.33	5.85
-0.63	0.78
1.33	1.50
0.80	2.89
0.09	4.00
-0.62	4.96
-1.32	5.85
-0.62	0.79
1.32	1.51
0.81	2.89
0.10	4.00
-0.61	4.96
-1.31	5.85
-0.61	0.79
1.31	1.51
0.82	2.89
0.11	4.00
-0.60	4.96
-1.30	5.86
-0.60	0.80
1.30	1.52
0.83	2.88
0.12	4.00
-0.59	4.97
-1.29	5.86
-0.59	0.81
1.29	1.53
0.84	2.88
0.13	4.00
-0.58	4.97
-1.28	5.86
-0.58	0.82
1.28	1.54
0.85	2.88
0.14	4.00
-0.57	4.97
-1.27	5.86
-0.57	0.82
1.27	1.55
0.86	2.87
0.15	4.00
-0.56	4.97
-1.26	5.87
-0.56	0.83
1.26	1.56
0.87	2.87
0.16	4.00
-0.55	4.97
-1.25	5.87
-0.55	0.84
1.25	1.56
0.88	2.87
0.17	4.00
-0.54	4.97
-1.24	5.87
-0.54	0.84
1.24	1.57
0.89	2.87
0.18	4.00
-0.53	4.97
-1.23	5.87
-0.53	0.85
1.23	1.58
0.90	2.86
0.19	4.00
-0.52	4.97
-1.22	5.87
-0.52	0.86
1.22	1.59
0.91	2.86
0.20	3.99
-0.51	4.97
-1.21	5.88
-0.51	0.86
1.21	1.60
0.92	2.86
0.21	3.99
-0.50	4.98
-1.20	5.88
-0.50	0.87
1.20	1.60
0.93	2.85
0.22	3.99
-0.49	4.98
-1.19	5.88
-0.49	0.87
1.19	1.61
0.94	2.85
0.23	3.99
-0.48	4.98
-1.18	5.88
-0.48	0.88
1.18	1.62
0.95	2.85
0.24	3.99
-0.47	4.98
-1.17	5.88
-0.47	0.88
1.17	1.63
0.96	2.84
0.25	3.99
-0.46	4.98
-1.16	5.89
-0.46	0.89
1.16	1.63
0.97	2.84
0.26	3.99
-0.45	4.98
-1.15	5.89
-0.45	0.89
1.15	1.64
0.98	2.84
0.27	3.99
-0.44	4.98
-1.14	5.89
-0.44	0.90
1.14	1.65
0.99	2.83
0.28	3.99
-0.43	4.98
-1.13	5.89
-0.43	0.90
1.13	1.65
1.00	2.83
0.29	3.99
-0.42	4.98
-1.12	5.89
-0.42	0.91
1.12	1.66
1.01	2.83
0.30	3.99
-0.41	4.98
-1.11	5.90
-0.41	0.91
1.11	1.67
1.02	2.82
0.31	3.99
-0.40	4.98
-1.10	5.90
-0.40	0.92
1.10	1.67
1.03	2.82
0.32	3.99
-0.39	4.99
-1.09	5.90
-0.39	0.92
1.09	1.68
1.04	2.81
0.33	3.99
-0.38	4.99
-1.08	5.90
-0.38	0.93
1.08	1.69
1.05	2.81
0.34	3.99
-0.37	4.99
-1.07	5.90
-0.37	0.93
1.07	1.69
1.06	2.81
0.35	3.98
-0.36	4.99
-1.06	5.91
-0.36	0.93
1.06	1.70
1.07	2.80
0.36	3.98
-0.35	4.99
-1.05	5.91
-0.35	0.94
1.05	1.70
1.08	2.80
0.37	3.98
-0.34	4.99
-1.04	5.91
-0.34	0.94
1.04	1.71
1.09	2.80
0.38	3.98
-0.33	4.99
-1.03	5.91
-0.33	0.94
1.03	1.72
1.10	2.79
0.39	3.98
-0.32	4.99
-1.02	5.91
-0.32	0.95
1.02	1.72
1.11	2.79
0.40	3.98
-0.31	4.99
-1.01	5.91
-0.31	0.95
1.01	1.73
1.12	2.78
0.41	3.98
-0.30	4.99
-1.00	5.92
-0.30	0.95
1.00	1.73
1.13	2.78
0.42	3.98
-0.29	4.99
-0.99	5.92
-0.29	0.96
0.99	1.74
1.14	2.78
0.43	3.98
-0.28	4.99
-0.98	5.92
-0.28	0.96
0.98	1.75
1.15	2.77
0.44	3.98
-0.27	4.99
-0.97	5.92
-0.27	0.96
0.97	1.75
1.16	2.77
0.45	3.97
-0.26	4.99
-0.96	5.92
-0.26	0.97
0.96	1.76
1.17	2.76
0.46	3.97
-0.25	4.99
-0.95	5.92
-0.25	0.97
0.95	1.76
1.18	2.76
0.47	3.97
-0.24	4.99
-0.94	5.93
-0.24	0.97
0.94	1.77
1.19	2.75
0.48	3.97
-0.23	4.99
-0.93	5.93
-0.23	0.97
0.93	1.77
1.20	2.75
0.49	3.97
-0.22	5.00
-0.92	5.93
-0.22	0.98
0.92	1.78
1.21	2.75
0.50	3.97
-0.21	5.00
-0.91	5.93
-0.21	0.98
0.91	1.78
1.22	2.74
0.51	3.97
-0.20	5.00
-0.90	5.93
-0.20	0.98
0.90	1.79
1.23	2.74
0.52	3.97
-0.19	5.00
-0.89	5.93
-0.19	0.98
0.89	1.79
1.24	2.73
0.53	3.96
-0.18	5.00
-0.88	5.93
-0.18	0.98
0.88	1.80
1.25	2.73
0.54	3.96
-0.17	5.00
-0.87	5.94
-0.17	0.99
0.87	1.80
1.26	2.72
0.55	3.96
-0.16	5.00
-0.86	5.94
-0.16	0.99
0.86	1.81
1.27	2.72
0.56	3.96
-0.15	5.00
-0.85	5.94
-0.15	0.99
0.85	1.81
1.28	2.71
0.57	3.96
-0.14	5.00
-0.84	5.94
-0.14	0.99
0.84	1.82
1.29	2.71
0.58	3.96
-0.13	5.00
-0.83	5.94
-0.13	0.99
0.83	1.82
1.30	2.70
0.59	3.96
-0.12	5.00
-0.82	5.94
-0.12	0.99
0.82	1.83
1.31	2.70
0.60	3.95
-0.11	5.00
-0.81	5.94
-0.11	0.99
0.81	1.83
1.32	2.69
0.61	3.95
-0.10	5.00
-0.80	5.95
-0.10	1.00
0.80	1.83
1.33	2.69
0.62	3.95
-0.09	5.00
-0.79	5.95
-0.09	1.00
0.79	1.84
1.34	2.68
0.63	3.95
-0.08	5.00
-0.78	5.95
-0.08	1.00
0.78	1.84
1.35	2.68
0.64	3.95
-0.07	5.00
-0.77	5.95
-0.07	1.00
0.77	1.85
1.36	2.67
0.65	3.95
-0.06	5.00
-0.76	5.95
-0.06	1.00
0.76	1.85
1.37	2.67
0.66	3.94
-0.05	5.00
-0.75	5.95
-0.05	1.00
0.75	1.86
1.38	2.66
0.67	3.94
-0.04	5.00
-0.74	5.95
-0.04	1.00
0.74	1.86
1.39	2.66
0.68	3.94
-0.03	5.00
-0.73	5.96
-0.03	1.00
0.73	1.86
1.40	2.65
0.69	3.94
-0.02	5.00
-0.72	5.96
-0.02	1.00
0.72	1.87
1.41	2.65
0.70	3.94
-0.01	5.00
-0.71	5.96
-0.01	1.00
0.71	1.87
1.42	2.64
0.71	3.94
0.00	5.00
-0.70	5.96
0.00	1.00
0.70	1.88
1.43	2.64
0.72	3.93
0.01	5.00
-0.69	5.96
0.01	1.00
0.69	1.88
1.44	2.63
0.73	3.93
0.02	5.00
-0.68	5.96
0.02	1.00
0.68	1.88
1.45	2.63
0.74	3.93
0.03	5.00
-0.67	5.96
0.03	1.00
0.67	1.89
1.46	2.62
0.75	3.93
0.04	5.00
-0.66	5.96
0.04	1.00
0.66	1.89
1.47	2.62
0.76	3.93
0.05	5.00
-0.65	5.96
0.05	1.00
0.65	1.89
1.48	2.61
0.77	3.92
0.06	5.00
-0.64	5.97
0.06	1.00
0.64	1.90
1.49	2.60
0.78	3.92
0.07	5.00
-0.63	5.97
0.07	1.00
0.63	1.90
1.50	2.60
0.79	3.92
0.08	5.00
-0.62	5.97
0.08	1.00
0.62	1.90
1.51	2.59
0.80	3.92
0.09	5.00
-0.61	5.97
0.09	1.00
0.61	1.91
1.52	2.59
0.81	3.92
0.10	5.00
-0.60	5.97
0.10	0.99
0.60	1.91
1.53	2.58
0.82	3.91
0.11	5.00
-0.59	5.97
0.11	0.99
0.59	1.91
1.54	2.58
0.83	3.91
0.12	5.00
-0.58	5.97
0.12	0.99
0.58	1.92
1.55	2.57
0.84	3.91
0.13	5.00
-0.57	5.97
0.13	0.99
0.57	1.92
1.56	2.56
0.85	3.91
0.14	5.00
-0.56	5.97
0.14	0.99
0.56	1.92
1.57	2.56
0.86	3.91
0.15	5.00
-0.55	5.97
0.15	0.99
0.55	1.92
1.58	2.55
0.87	3.90
0.16	5.00
-0.54	5.98
0.16	0.99
0.54	1.93
1.59	2.54
0.88	3.90
0.17	5.00
-0.53	5.98
0.17	0.98
0.53	1.93
1.60	2.54
0.89	3.90
0.18	5.00
-0.52	5.98
0.18	0.98
0.52	1.93
1.61	2.53
0.90	3.90
0.19	5.00
-0.51	5.98
0.19	0.98
0.51	1.93
1.62	2.53
0.91	3.89
0.20	5.00
-0.50	5.98
0.20	0.98
0.50	1.94
1.63	2.52
0.92	3.89
0.21	5.00
-0.49	5.98
0.21	0.98
0.49	1.94
1.64	2.51
0.93	3.89
0.22	4.99
-0.48	5.98
0.22	0.97
0.48	1.94
1.65	2.51
0.94	3.89
0.23	4.99
-0.47	5.98
0.23	0.97
0.47	1.95
1.66	2.50
0.95	3.89
0.24	4.99
-0.46	5.98
0.24	0.97
0.46	1.95
1.67	2.49
0.96	3.88
0.25	4.99
-0.45	5.98
0.25	0.97
0.45	1.95
1.68	2.49
0.97	3.88
0.26	4.99
-0.44	5.98
0.26	0.96
0.44	1.95
1.69	2.48
0.98	3.88
0.27	4.99
-0.43	5.98
0.27	0.96
0.43	1.95
1.70	2.47
0.99	3.88
0.28	4.99
-0.42	5.99
0.28	0.96
0.42	1.96
1.71	2.47
1.00	3.87
0.29	4.99
-0.41	5.99
0.29	0.96
0.41	1.96
1.72	2.46
1.01	3.87
0.30	4.99
-0.40	5.99
0.30	0.95
0.40	1.96
1.73	2.45
1.02	3.87
0.31	4.99
-0.39	5.99
0.31	0.95
0.39	1.96
1.74	2.44
1.03	3.86
0.32	4.99
-0.38	5.99
0.32	0.95
0.38	1.96
1.75	2.44
1.04	3.86
0.33	4.99
-0.37	5.99
0.33	0.94
0.37	1.97
1.76	2.43
1.05	3.86
0.34	4.99
-0.36	5.99
0.34	0.94
0.36	1.97
1.77	2.42
1.06	3.86
0.35	4.99
-0.35	5.99
0.35	0.94
0.35	1.97
1.78	2.42
1.07	3.85
0.36	4.99
-0.34	5.99
0.36	0.93
0.34	1.97
1.79	2.41
1.08	3.85
0.37	4.99
-0.33	5.99
0.37	0.93
0.33	1.97
1.80	2.40
1.09	3.85
0.38	4.99
-0.32	5.99
0.38	0.92
0.32	1.97
1.81	2.39
1.10	3.85
0.39	4.98
-0.31	5.99
0.39	0.92
0.31	1.98
1.82	2.39
1.11	3.84
0.40	4.98
-0.30	5.99
0.40	0.92
0.30	1.98
1.83	2.38
1.12	3.84
0.41	4.98
-0.29	5.99
0.41	0.91
0.29	1.98
1.84	2.37
1.13	3.84
0.42	4.98
-0.28	5.99
0.42	0.91
0.28	1.98
1.85	2.36
1.14	3.83
0.43	4.98
-0.27	5.99
0.43	0.90
0.27	1.98
1.86	2.35
1.15	3.83
0.44	4.98
-0.26	5.99
0.44	0.90
0.26	1.98
1.87	2.35
1.16	3.83
0.45	4.98
-0.25	5.99
0.45	0.89
0.25	1.98
1.88	2.34
1.17	3.82
0.46	4.98
-0.24	6.00
0.46	0.89
0.24	1.99
1.89	2.33
1.18	3.82
0.47	4.98
-0.23	6.00
0.47	0.88
0.23	1.99
1.90	2.32
1.19	3.82
0.48	4.98
-0.22	6.00
0.48	0.88
0.22	1.99
1.91	2.31
1.20	3.82
0.49	4.98
-0.21	6.00
0.49	0.87
0.21	1.99
1.92	2.31
1.21	3.81
0.50	4.97
-0.20	6.00
0.50	0.86
0.20	1.99
1.93	2.30
1.22	3.81
0.51	4.97
-0.19	6.00
0.51	0.86
0.19	1.99
1.94	2.29
1.23	3.81
0.52	4.97
-0.18	6.00
0.52	0.85
0.18	1.99
1.95	2.28
1.24	3.80
0.53	4.97
-0.17	6.00
0.53	0.85
0.17	1.99
1.96	2.27
1.25	3.80
0.54	4.97
-0.16	6.00
0.54	0.84
0.16	1.99
1.97	2.26
1.26	3.80
0.55	4.97
-0.15	6.00
0.55	0.83
0.15	1.99
1.98	2.25
1.27	3.79
0.56	4.97
-0.14	6.00
0.56	0.83
0.14	2.00
1.99	2.25
1.28	3.79
0.57	4.97
-0.13	6.00
0.57	0.82
0.13	2.00
2.00	2.24
1.29	3.79
0.58	4.97
-0.12	6.00
0.58	0.81
0.12	2.00
2.01	2.23
1.30	3.78
0.59	4.96
-0.11	6.00
0.59	0.81
0.11	2.00
2.02	2.22
1.31	3.78
0.60	4.96
-0.10	6.00
0.60	0.80
0.10	2.00
2.03	2.21
1.32	3.78
0.61	4.96
-0.09	6.00
0.61	0.79
0.09	2.00
2.04	2.20
1.33	3.77
0.62	4.96
-0.08	6.00
0.62	0.78
0.08	2.00
2.05	2.19
1.34	3.77
0.63	4.96
-0.07	6.00
0.63	0.77
0.07	2.00
2.06	2.18
1.35	3.76
0.64	4.96
-0.06	6.00
0.64	0.77
0.06	2.00
2.07	2.17
1.36	3.76
0.65	4.96
-0.05	6.00
0.65	0.76
0.05	2.00
2.08	2.16
1.37	3.76
0.66	4.96
-0.04	6.00
0.66	0.75
0.04	2.00
2.09	2.15
1.38	3.75
0.67	4.95
-0.03	6.00
0.67	0.74
0.03	2.00
2.10	2.14
1.39	3.75
0.68	4.95
-0.02	6.00
0.68	0.73
0.02	2.00
2.11	2.13
1.40	3.75
0.69	4.95
-0.01	6.00
0.69	0.72
0.01	2.00
2.12	2.12
1.41	3.74
0.70	4.95
-0.00	6.00
0.70	0.71
-0.00	2.00
2.13	2.11
1.42	3.74
0.71	4.95
0.01	6.00
0.71	0.70
-0.01	2.00
2.12	2.12
1.43	3.74
0.72	4.95
0.02	6.00
0.70	0.71
-0.02	2.00
2.11	2.13
1.44	3.73
0.73	4.95
0.03	6.00
0.69	0.72
-0.03	2.00
2.10	2.14
1.45	3.73
0.74	4.94
0.04	6.00
0.68	0.73
-0.04	2.00
2.09	2.15
1.46	3.72
0.75	4.94
0.05	6.00
0.67	0.74
-0.05	2.00
2.08	2.16
1.47	3.72
0.76	4.94
0.06	6.00
0.66	0.75
-0.06	2.00
2.07	2.17
1.48	3.72
0.77	4.94
0.07	6.00
0.65	0.76
-0.07	2.00
2.06	2.18
1.49	3.71
0.78	4.94
0.08	6.00
0.64	0.77
-0.08	2.00
2.05	2.19
1.50	3.71
0.79	4.94
0.09	6.00
0.63	0.77
-0.09	2.00
2.04	2.20
1.51	3.70
0.80	4.93
0.10	6.00
0.62	0.78
-0.10	2.00
2.03	2.21
1.52	3.70
0.81	4.93
0.11	6.00
0.61	0.79
-0.11	2.00
2.02	2.22
1.53	3.70
0.82	4.93
0.12	6.00
0.60	0.80
-0.12	2.00
2.01	2.23
1.54	3.69
0.83	4.93
0.13	6.00
0.59	0.81
-0.13	2.00
2.00	2.24
1.55	3.69
0.84	4.93
0.14	6.00
0.58	0.81
-0.14	1.99
1.99	2.25
1.56	3.68
0.85	4.93
0.15	6.00
0.57	0.82
-0.15	1.99
1.98	2.25
1.57	3.68
0.86	4.92
0.16	6.00
0.56	0.83
-0.16	1.99
1.97	2.26
1.58	3.67
0.87	4.92
0.17	6.00
0.55	0.83
-0.17	1.99
1.96	2.27
1.59	3.67
0.88	4.92
0.18	6.00
0.54	0.84
-0.18	1.99
1.95	2.28
1.60	3.67
0.89	4.92
0.19	6.00
0.53	0.85
-0.19	1.99
1.94	2.29
1.61	3.66
0.90	4.92
0.20	6.00
0.52	0.85
-0.20	1.99
1.93	2.30
1.62	3.66
0.91	4.92
0.21	6.00
0.51	0.86
-0.21	1.99
1.92	2.31
1.63	3.65
0.92	4.91
0.22	6.00
0.50	0.86
-0.22	1.99
1.91	2.31
1.64	3.65
0.93	4.91
0.23	6.00
0.49	0.87
-0.23	1.99
1.90	2.32
1.65	3.64
0.94	4.91
0.24	6.00
0.48	0.88
-0.24	1.99
1.89	2.33
1.66	3.64
0.95	4.91
0.25	5.99
0.47	0.88
-0.25	1.98
1.88	2.34
1.67	3.63
0.96	4.91
0.26	5.99
0.46	0.89
-0.26	1.98
1.87	2.35
1.68	3.63
0.97	4.90
0.27	5.99
0.45	0.89
-0.27	1.98
1.86	2.35
1.69	3.62
0.98	4.90
0.28	5.99
0.44	0.90
-0.28	1.98
1.85	2.36
1.70	3.62
0.99	4.90
0.29	5.99
0.43	0.90
-0.29	1.98
1.84	2.37
1.71	3.62
1.00	4.90
0.30	5.99
0.42	0.91
-0.30	1.98
1.83	2.38
1.72	3.61
1.01	4.90
0.31	5.99
0.41	0.91
-0.31	1.98
1.82	2.39
1.73	3.61
1.02	4.89
0.32	5.99
0.40	0.92
-0.32	1.97
1.81	2.39
1.74	3.60
1.03	4.89
0.33	5.99
0.39	0.92
-0.33	1.97
1.80	2.40
1.75	3.60
1.04	4.89
0.34	5.99
0.38	0.92
-0.34	1.97
1.79	2.41
1.76	3.59
1.05	4.89
0.35	5.99
0.37	0.93
-0.35	1.97
1.78	2.42
1.77	3.59
1.06	4.89
0.36	5.99
0.36	0.93
-0.36	1.97
1.77	2.42
1.78	3.58
1.07	4.88
0.37	5.99
0.35	0.94
-0.37	1.96
1.76	2.43
1.79	3.58
1.08	4.88
0.38	5.99
0.34	0.94
-0.38	1.96
1.75	2.44
1.80	3.57
1.09	4.88
0.39	5.99
0.33	0.94
-0.39	1.96
1.74	2.44
1.81	3.57
1.10	4.88
0.40	5.99
0.32	0.95
-0.40	1.96
1.73	2.45
1.82	3.56
1.11	4.87
0.41	5.99
0.31	0.95
-0.41	1.96
1.72	2.46
1.83	3.56
1.12	4.87
0.42	5.99
0.30	0.95
-0.42	1.95
1.71	2.47
1.84	3.55
1.13	4.87
0.43	5.98
0.29	0.96
-0.43	1.95
1.70	2.47
1.85	3.55
1.14	4.87
0.44	5.98
0.28	0.96
-0.44	1.95
1.69	2.48
1.86	3.54
1.15	4.86
0.45	5.98
0.27	0.96
-0.45	1.95
1.68	2.49
1.87	3.54
1.16	4.86
0.46	5.98
0.26	0.96
-0.46	1.95
1.67	2.49
1.88	3.53
1.17	4.86
0.47	5.98
0.25	0.97
-0.47	1.94
1.66	2.50
1.89	3.52
1.18	4.86
0.48	5.98
0.24	0.97
-0.48	1.94
1.65	2.51
1.90	3.52
1.19	4.86
0.49	5.98
0.23	0.97
-0.49	1.94
1.64	2.51
1.91	3.51
1.20	4.85
0.50	5.98
0.22	0.97
-0.50	1.94
1.63	2.52
1.92	3.51
1.21	4.85
0.51	5.98
0.21	0.98
-0.51	1.93
1.62	2.53
1.93	3.50
1.22	4.85
0.52	5.98
0.20	0.98
-0.52	1.93
1.61	2.53
1.94	3.50
1.23	4.85
0.53	5.98
0.19	0.98
-0.53	1.93
1.60	2.54
1.95	3.49
1.24	4.84
0.54	5.98
0.18	0.98
-0.54	1.92
1.59	2.54
1.96	3.49
1.25	4.84
0.55	5.97
0.17	0.98
-0.55	1.92
1.58	2.55
1.97	3.48
1.26	4.84
0.56	5.97
0.16	0.99
-0.56	1.92
1.57	2.56
1.98	3.47
1.27	4.83
0.57	5.97
0.15	0.99
-0.57	1.92
1.56	2.56
1.99	3.47
1.28	4.83
0.58	5.97
0.14	0.99
-0.58	1.91
1.55	2.57
2.00	3.46
1.29	4.83
0.59	5.97
0.13	0.99
-0.59	1.91
1.54	2.58
2.01	3.46
1.30	4.83
0.60	5.97
0.12	0.99
-0.60	1.91
1.53	2.58
2.02	3.45
1.31	4.82
0.61	5.97
0.11	0.99
-0.61	1.90
1.52	2.59
2.03	3.45
1.32	4.82
0.62	5.97
0.10	0.99
-0.62	1.90
1.51	2.59
2.04	3.44
1.33	4.82
0.63	5.97
0.09	1.00
-0.63	1.90
1.50	2.60
2.05	3.43
1.34	4.82
0.64	5.97
0.08	1.00
-0.64	1.89
1.49	2.60
2.06	3.43
1.35	4.81
0.65	5.96
0.07	1.00
-0.65	1.89
1.48	2.61
2.07	3.42
1.36	4.81
0.66	5.96
0.06	1.00
-0.66	1.89
1.47	2.62
2.08	3.42
1.37	4.81
0.67	5.96
0.05	1.00
-0.67	1.88
1.46	2.62
2.09	3.41
1.38	4.80
0.68	5.96
0.04	1.00
-0.68	1.88
1.45	2.63
2.10	3.40
1.39	4.80
0.69	5.96
0.03	1.00
-0.69	1.88
1.44	2.63
2.11	3.40
1.40	4.80
0.70	5.96
0.02	1.00
-0.70	1.87
1.43	2.64
2.12	3.39
1.41	4.80
0.71	5.96
0.01	1.00
-0.71	1.87
1.42	2.64
2.13	3.38
1.42	4.79
0.72	5.96
0.00	1.00
-0.72	1.86
1.41	2.65
2.14	3.38
1.43	4.79
0.73	5.96
-0.01	1.00
-0.73	1.86
1.40	2.65
2.15	3.37
1.44	4.79
0.74	5.95
-0.02	1.00
-0.74	1.86
1.39	2.66
2.16	3.37
1.45	4.78
0.75	5.95
-0.03	1.00
-0.75	1.85
1.38	2.66
2.17	3.36
1.46	4.78
0.76	5.95
-0.04	1.00
-0.76	1.85
1.37	2.67
2.18	3.35
1.47	4.78
0.77	5.95
-0.05	1.00
-0.77	1.84
1.36	2.67
2.19	3.35
1.48	4.77
0.78	5.95
-0.06	1.00
-0.78	1.84
1.35	2.68
2.20	3.34
1.49	4.77
0.79	5.95
-0.07	1.00
-0.79	1.84
1.34	2.68
2.21	3.33
1.50	4.77
0.80	5.95
-0.08	1.00
-0.80	1.83
1.33	2.69
2.22	3.33
1.51	4.77
0.81	5.95
-0.09	1.00
-0.81	1.83
1.32	2.69
2.23	3.32
1.52	4.76
0.82	5.94
-0.10	1.00
-0.82	1.82
1.31	2.70
2.24	3.31
1.53	4.76
0.83	5.94
-0.11	0.99
-0.83	1.82
1.30	2.70
2.25	3.31
1.54	4.76
0.84	5.94
-0.12	0.99
-0.84	1.81
1.29	2.71
2.26	3.30
1.55	4.75
0.85	5.94
-0.13	0.99
-0.85	1.81
1.28	2.71
2.27	3.29
1.56	4.75
0.86	5.94
-0.14	0.99
-0.86	1.80
1.27	2.72
2.28	3.29
1.57	4.75
0.87	5.94
-0.15	0.99
-0.87	1.80
1.26	2.72
2.29	3.28
1.58	4.74
0.88	5.94
-0.16	0.99
-0.88	1.79
1.25	2.73
2.30	3.27
1.59	4.74
0.89	5.93
-0.17	0.99
-0.89	1.79
1.24	2.73
2.31	3.26
1.60	4.74
0.90	5.93
-0.18	0.98
-0.90	1.78
1.23	2.74
2.32	3.26
1.61	4.73
0.91	5.93
-0.19	0.98
-0.91	1.78
1.22	2.74
2.33	3.25
1.62	4.73
0.92	5.93
-0.20	0.98
-0.92	1.77
1.21	2.75
2.34	3.24
1.63	4.73
0.93	5.93
-0.21	0.98
-0.93	1.77
1.20	2.75
2.35	3.24
1.64	4.72
0.94	5.93
-0.22	0.98
-0.94	1.76
1.19	2.75
2.36	3.23
1.65	4.72
0.95	5.92
-0.23	0.97
-0.95	1.76
1.18	2.76
2.37	3.22
1.66	4.71
0.96	5.92
-0.24	0.97
-0.96	1.75
1.17	2.76
2.38	3.21
1.67	4.71
0.97	5.92
-0.25	0.97
-0.97	1.75
1.16	2.77
2.39	3.21
1.68	4.71
0.98	5.92
-0.26	0.97
-0.98	1.74
1.15	2.77
2.40	3.20
1.69	4.70
0.99	5.92
-0.27	0.96
-0.99	1.74
1.14	2.78
2.41	3.19
1.70	4.70
1.00	5.92
-0.28	0.96
-1.00	1.73
1.13	2.78
2.42	3.18
1.71	4.70
1.01	5.91
-0.29	0.96
-1.01	1.72
1.12	2.78
2.43	3.18
1.72	4.69
1.02	5.91
-0.30	0.95
-1.02	1.72
1.11	2.79
2.44	3.17
1.73	4.69
1.03	5.91
-0.31	0.95
-1.03	1.71
1.10	2.79
2.45	3.16
1.74	4.69
1.04	5.91
-0.32	0.95
-1.04	1.71
1.09	2.80
2.46	3.15
1.75	4.68
1.05	5.91
-0.33	0.94
-1.05	1.70
1.08	2.80
2.47	3.15
1.76	4.68
1.06	5.91
-0.34	0.94
-1.06	1.69
1.07	2.80
2.48	3.14
1.77	4.67
1.07	5.90
-0.35	0.94
-1.07	1.69
1.06	2.81
2.49	3.13
1.78	4.67
1.08	5.90
-0.36	0.93
-1.08	1.68
1.05	2.81
2.50	3.12
1.79	4.67
1.09	5.90
-0.37	0.93
-1.09	1.67
1.04	2.81
2.51	3.11
1.80	4.66
1.10	5.90
-0.38	0.93
-1.10	1.67
1.03	2.82
2.52	3.11
1.81	4.66
1.11	5.90
-0.39	0.92
-1.11	1.66
1.02	2.82
2.53	3.10
1.82	4.66
1.12	5.90
-0.40	0.92
-1.12	1.65
1.01	2.83
2.54	3.09
1.83	4.65
1.13	5.89
-0.41	0.91
-1.13	1.65
1.00	2.83
2.55	3.08
1.84	4.65
1.14	5.89
-0.42	0.91
-1.14	1.64
0.99	2.83
2.56	3.07
1.85	4.64
1.15	5.89
-0.43	0.90
-1.15	1.63
0.98	2.84
2.57	3.06
1.86	4.64
1.16	5.89
-0.44	0.90
-1.16	1.63
0.97	2.84
2.58	3.06
1.87	4.64
1.17	5.89
-0.45	0.89
-1.17	1.62
0.96	2.84
2.59	3.05
1.88	4.63
1.18	5.88
-0.46	0.89
-1.18	1.61
0.95	2.85
2.60	3.04
1.89	4.63
1.19	5.88
-0.47	0.88
-1.19	1.60
0.94	2.85
2.61	3.03
1.90	4.62
1.20	5.88
-0.48	0.88
-1.20	1.60
0.93	2.85
2.62	3.02
1.91	4.62
1.21	5.88
-0.49	0.87
-1.21	1.59
0.92	2.86
2.63	3.01
1.92	4.61
